date,IBM,AAPL,JPM,GS,HD,DIS,NKE,PG,V,RTX,CAT,PFE,UNH,WMT,VZ,WBA,MSFT,BA,AXP,MCD,CVX,MMM,INTC,KO,TRV,CSCO,JNJ,DD,MRK,XOM
2013-04-19,126.48661041259766,12.101384162902832,36.58140182495117,119.26810455322266,60.23844909667969,55.96376037597656,27.531021118164062,61.662841796875,38.46154022216797,47.120941162109375,61.76106643676758,20.96074867248535,52.00537872314453,63.620670318603516,34.47520065307617,38.47615051269531,24.87318992614746,74.18302917480469,58.849609375,77.43424987792969,78.54501342773438,81.30416870117188,17.219951629638672,31.82088851928711,68.3750991821289,15.35183048248291,65.7281265258789,33.904502868652344,33.80491256713867,58.65245819091797
2013-04-22,125.04204559326172,12.353619575500488,36.67435073852539,119.95588684082031,60.12446975708008,56.37284851074219,27.729869842529297,61.64012908935547,38.36067199707031,47.32819366455078,63.51185607910156,20.873014450073242,51.29512023925781,63.360618591308594,34.43561553955078,38.764625549316406,25.75882911682129,73.3227767944336,58.34199905395508,76.96926879882812,78.99907684326172,81.37340545654297,17.557594299316406,31.86565399169922,68.18968200683594,15.449384689331055,65.99260711669922,34.39280700683594,34.11100387573242,59.08171463012695
2013-04-23,127.55842590332031,12.584783554077148,37.309478759765625,122.89633178710938,59.73374938964844,56.900115966796875,27.874486923217773,62.50339126586914,38.860313415527344,46.95414733886719,64.57917785644531,20.9742431640625,50.70612335205078,64.27076721191406,34.52138137817383,38.686649322509766,25.566665649414062,74.36857604980469,59.03341293334961,77.31024169921875,79.61577606201172,82.5962905883789,17.9412841796875,31.85072135925293,69.61665344238281,15.689486503601074,66.4749526977539,35.13637924194336,34.61640167236328,59.89324951171875
2013-04-24,127.62499237060547,12.564022064208984,37.735469818115234,123.74749755859375,59.652339935302734,56.30921173095703,27.80669593811035,58.82816696166992,39.188716888427734,46.50425338745117,64.3334732055664,20.65031623840332,50.92264938354492,63.40938949584961,34.178287506103516,38.24226379394531,26.535860061645508,76.6034927368164,59.007164001464844,78.2867202758789,80.15795135498047,82.9654769897461,18.156150817871094,31.440467834472656,69.22161102294922,15.299309730529785,65.65031433105469,35.70238494873047,34.132362365722656,59.9804573059082
2013-04-25,129.1162109375,12.65450382232666,37.952335357666016,124.46112823486328,59.72561264038086,56.36375427246094,28.050737380981445,58.416236877441406,39.58751678466797,46.55986785888672,64.89405059814453,20.420869827270508,51.39906311035156,63.913204193115234,35.11522674560547,38.74903869628906,26.686254501342773,77.31195068359375,59.62856674194336,78.22472381591797,80.3138198852539,80.66580963134766,17.9412841796875,31.589643478393555,68.7459716796875,15.486889839172363,66.2960205078125,37.700035095214844,33.705265045166016,59.06829833984375
2013-04-26,129.35586547851562,12.927806854248047,37.85939407348633,123.90227508544922,59.70930099487305,56.24557876586914,27.96938705444336,58.81290817260742,39.22861099243164,46.074588775634766,65.02457427978516,20.306142807006836,51.52033233642578,64.23014831542969,35.38573455810547,38.41378402709961,26.560924530029297,78.30711364746094,59.29597473144531,78.18595886230469,81.35067749023438,79.82745361328125,17.95663833618164,31.403179168701172,68.64920806884766,15.509405136108398,66.21822357177734,37.089630126953125,34.0754280090332,59.0213508605957
2013-04-29,132.5779266357422,13.328166007995605,37.890380859375,124.76203918457031,59.969810485839844,57.272850036621094,28.303808212280273,59.255340576171875,39.385765075683594,46.31217575073242,65.11675262451172,20.535593032836914,51.97940444946289,63.701942443847656,35.27357864379883,38.53071975708008,27.24604606628418,77.50591278076172,59.19095230102539,79.1856689453125,82.21814727783203,79.85823059082031,18.232885360717773,31.507604598999023,68.91524505615234,15.742012977600098,66.5760726928711,37.58905029296875,34.03983688354492,59.162200927734375
2013-04-30,134.834716796875,13.72046184539795,37.9600830078125,125.58740234375,59.70930099487305,57.12738800048828,28.742168426513672,58.56117248535156,39.51713943481445,46.14537048339844,65.01690673828125,19.617801666259766,51.91011428833008,63.157474517822266,35.570491790771484,38.600894927978516,27.655441284179688,77.09265899658203,59.87361145019531,79.15467834472656,82.68576049804688,80.53504180908203,18.378692626953125,31.57474136352539,68.85881805419922,15.696993827819824,66.30377960205078,37.63344192504883,33.45611572265625,59.6853141784668
2013-05-01,132.89747619628906,13.612316131591797,37.185546875,122.61262512207031,59.22904586791992,57.46376037597656,28.633708953857422,58.72901153564453,38.944766998291016,46.02405548095703,63.79595184326172,19.503074645996094,51.72820281982422,63.433773040771484,34.57418441772461,38.15648651123047,27.33794593811035,76.898681640625,59.75984573364258,78.5656967163086,81.50656127929688,80.41197204589844,18.409387588500977,31.4852352142334,67.80267333984375,15.291812896728516,65.5258560180664,36.78999328613281,32.523624420166016,58.69271469116211
2013-05-02,134.73487854003906,13.805363655090332,37.239776611328125,123.52399444580078,59.69304275512695,58.07284927368164,28.615638732910156,59.316368103027344,41.145118713378906,46.377891540527344,64.70208740234375,19.752765655517578,51.52033233642578,63.75883102416992,34.659950256347656,38.10971450805664,27.7055721282959,77.7673568725586,60.722591400146484,79.0926742553711,82.70610046386719,81.55797576904297,18.5014705657959,31.29874610900879,68.06066131591797,15.554430961608887,66.24934387207031,36.75669479370117,32.552093505859375,59.44389343261719
2013-05-03,136.1461944580078,13.943568229675293,36.84474563598633,124.985595703125,60.20588302612305,58.90922164916992,29.1715030670166,59.64439010620117,42.116275787353516,47.065338134765625,66.79071044921875,19.543569564819336,51.03527069091797,64.4007797241211,34.758914947509766,37.439208984375,27.98129653930664,79.05772399902344,61.46653366088867,79.75914001464844,83.6887435913086,82.93470764160156,18.559568405151367,31.507604598999023,68.85881805419922,15.629456520080566,66.70832824707031,37.688941955566406,32.50938034057617,60.376163482666016
2013-05-06,134.9945526123047,14.27606201171875,37.317222595214844,127.63371276855469,61.264129638671875,59.14558410644531,28.904865264892578,59.308753967285156,41.96379470825195,47.25743865966797,67.2591323852539,19.381607055664062,52.14397430419922,64.05947875976562,34.343231201171875,37.29887008666992,28.198528289794922,79.43721771240234,61.317745208740234,79.1004409790039,83.52608489990234,82.9424057006836,18.52083396911621,31.38825225830078,68.77820587158203,15.61445426940918,65.87592315673828,37.744422912597656,32.018226623535156,60.75173568725586
2013-05-07,135.56036376953125,14.212535858154297,38.0607795715332,128.38177490234375,61.10943603515625,60.063758850097656,28.882265090942383,59.45366287231445,42.17491912841797,47.44950866699219,68.94847869873047,19.59081268310547,52.40383529663086,64.05947875976562,34.91727828979492,38.35140609741211,27.830904006958008,79.94325256347656,61.47524642944336,79.27093505859375,83.3837890625,83.0731430053711,18.706743240356445,31.85072135925293,69.35062408447266,15.291812896728516,66.53717803955078,38.33262634277344,32.22465133666992,61.13401794433594
2013-05-08,136.99166870117188,14.373046875,38.54099655151367,129.1898956298828,61.39435577392578,59.99103927612305,28.877750396728516,59.83507537841797,42.05059051513672,47.70730209350586,69.34778594970703,19.549976348876953,54.14484405517578,63.969581604003906,35.04264831542969,38.29682540893555,27.563539505004883,79.7186279296875,61.53654861450195,78.23247528076172,83.60063934326172,83.21929931640625,18.78420639038086,31.67169761657715,70.36644744873047,15.54692268371582,66.48271179199219,38.2993278503418,32.02533721923828,61.502933502197266
2013-05-09,135.9349365234375,14.247652053833008,37.98331069946289,127.71107482910156,61.760684967041016,60.60922622680664,28.805444717407227,59.659629821777344,41.89107131958008,47.899383544921875,69.07131958007812,19.46151351928711,53.71175765991211,64.09219360351562,34.77872848510742,37.275482177734375,27.287817001342773,80.2018051147461,61.44902420043945,77.25601959228516,83.7904052734375,84.54217529296875,18.86941146850586,31.4180850982666,69.7053451538086,15.629456520080566,66.24158477783203,38.75434494018555,32.38125991821289,61.475921630859375
2013-05-10,136.75755310058594,14.129125595092773,37.92136764526367,128.19256591796875,61.874656677246094,61.09103012084961,29.266403198242188,60.07916259765625,41.93094253540039,48.147064208984375,68.05006408691406,19.543174743652344,54.49132537841797,64.49275207519531,34.89747619628906,37.98497009277344,27.31287956237793,79.88815307617188,61.33523941040039,77.65123748779297,83.5125503540039,84.97291564941406,18.97785758972168,31.440467834472656,69.72953796386719,15.832047462463379,66.71610260009766,38.243831634521484,32.70869827270508,60.87485122680664
2013-05-13,135.419921875,14.184334754943848,38.47127914428711,128.64828491210938,62.41189956665039,61.20012664794922,29.216690063476562,59.94950485229492,41.973182678222656,47.995418548583984,67.62772369384766,19.985477447509766,54.04090881347656,64.17394256591797,34.67314529418945,38.25784683227539,27.596948623657227,80.32896423339844,61.08142852783203,77.79072570800781,83.25502014160156,84.98828125,18.652523040771484,31.470298767089844,69.73758697509766,15.959609985351562,66.78611755371094,38.12175750732422,32.86530303955078,60.84785842895508
2013-05-14,135.91482543945312,13.844965934753418,38.90501403808594,132.85256958007812,62.9410514831543,61.33650207519531,29.786108016967773,60.62077331542969,42.29924774169922,48.49079895019531,67.22840118408203,20.005897521972656,53.4692268371582,64.40283203125,35.08222579956055,38.66325759887695,28.211153030395508,81.47335815429688,62.58681869506836,78.42619323730469,84.71206665039062,85.0574951171875,18.466615676879883,31.71645164489746,70.86629486083984,15.959609985351562,67.65738677978516,38.76544952392578,33.20698165893555,61.52993392944336
2013-05-15,135.98843383789062,13.376769065856934,39.57112121582031,133.78970336914062,63.39691162109375,61.51830291748047,29.749954223632812,61.54377746582031,42.715206146240234,48.701759338378906,66.8060531616211,20.114770889282227,53.36528778076172,65.28575134277344,35.36595916748047,39.00632095336914,28.480392456054688,82.2447738647461,63.69833755493164,79.0074234008789,84.0357437133789,85.75740051269531,18.745473861694336,32.01482391357422,70.76954650878906,15.914589881896973,68.17861938476562,39.2204704284668,33.26393127441406,61.617740631103516
2013-05-16,136.90475463867188,13.555501937866211,39.478179931640625,132.80960083007812,62.47702407836914,60.42741012573242,29.121789932250977,61.17763900756836,42.25458526611328,48.376426696777344,66.63713836669922,19.903825759887695,53.824378967285156,64.17394256591797,35.10201644897461,38.289039611816406,28.673917770385742,81.87179565429688,63.216949462890625,78.36418914794922,83.86493682861328,85.42668914794922,18.544076919555664,32.14164352416992,70.03590393066406,17.925477981567383,68.03079223632812,38.9541130065918,33.007667541503906,61.2530403137207
2013-05-17,139.4128875732422,13.514324188232422,40.50831604003906,135.99932861328125,62.566593170166016,60.52740478515625,29.51947593688965,61.04032516479492,43.375587463378906,49.484554290771484,67.320556640625,19.706491470336914,54.43069839477539,63.65892028808594,35.20099639892578,38.896671295166016,29.338592529296875,83.85543060302734,64.17097473144531,78.68968963623047,84.31582641601562,85.67278289794922,18.621532440185547,32.052127838134766,69.73758697509766,18.1881046295166,68.52871704101562,39.7531623840332,32.73716354370117,61.96892166137695
2013-05-20,138.8510284423828,13.81595516204834,40.50055694580078,136.6183624267578,62.485191345214844,60.10922622680664,29.52400016784668,60.33091354370117,42.67995834350586,49.42355728149414,67.8273696899414,19.52956771850586,54.18817138671875,63.274688720703125,34.79851531982422,39.00644302368164,29.515283584594727,83.68590545654297,65.11617279052734,78.68968963623047,85.24492645263672,85.92659759521484,18.652523040771484,31.612030029296875,68.9717025756836,17.97049903869629,68.46647644042969,39.52011489868164,32.18193817138672,62.482154846191406
2013-05-21,139.55335998535156,13.713956832885742,41.06597900390625,138.19175720214844,64.07252502441406,59.84558868408203,29.478805541992188,60.10971450805664,42.665863037109375,49.58622741699219,67.6507339477539,19.584001541137695,54.4566764831543,63.266510009765625,34.35643005371094,39.2886962890625,29.32176971435547,83.7113265991211,65.73759460449219,79.15467834472656,86.03739166259766,86.14964294433594,18.706743240356445,31.582210540771484,67.42376708984375,18.015525817871094,68.91766357421875,39.70878601074219,33.691017150878906,62.671260833740234
2013-05-22,138.44308471679688,13.766671180725098,41.538448333740234,136.9967041015625,64.87030029296875,59.609214782714844,29.12630844116211,60.12495803833008,42.33449935913086,48.9254035949707,67.34358978271484,19.937847137451172,53.94563293457031,62.97220230102539,33.96055603027344,39.312225341796875,29.119842529296875,83.0162124633789,65.15119171142578,78.84465026855469,85.347412109375,85.6971435546875,18.64476776123047,31.51506233215332,67.53662109375,17.512798309326172,68.81654357910156,38.976314544677734,33.24969482421875,62.25931167602539
2013-05-23,137.8878936767578,13.791314125061035,41.32158279418945,135.3372802734375,64.2353515625,59.300132751464844,28.620155334472656,60.03340148925781,41.85508728027344,48.539093017578125,66.7676773071289,19.808557510375977,54.01493835449219,62.39994812011719,34.237667083740234,39.51607131958008,28.73281478881836,84.55903625488281,65.37000274658203,78.2944564819336,85.66848754882812,85.4032211303711,18.62928009033203,31.276378631591797,67.31893920898438,17.640356063842773,68.35411834716797,38.9541130065918,33.691017150878906,61.989158630371094
2013-05-24,137.59359741210938,13.88520336151123,41.561683654785156,136.463623046875,64.30046844482422,59.5364990234375,28.376121520996094,62.45915985107422,42.407352447509766,48.31034469604492,66.19945526123047,19.760921478271484,53.755069732666016,63.201114654541016,33.90776443481445,39.8061637878418,28.833770751953125,84.77098083496094,65.87760162353516,77.72099304199219,85.70263671875,85.29488372802734,18.528581619262695,31.507604598999023,67.39958953857422,17.655366897583008,68.04843139648438,38.93192672729492,33.57001495361328,61.813575744628906
2013-05-28,138.97145080566406,13.769477844238281,42.289737701416016,138.6026153564453,64.97608184814453,60.627410888671875,28.597558975219727,61.68109893798828,42.30864715576172,48.7830810546875,66.18408966064453,19.740509033203125,54.86377716064453,63.20927047729492,33.531681060791016,39.38277816772461,29.464794158935547,84.86421203613281,66.65657806396484,78.45719146728516,86.37213897705078,86.31595611572266,18.652523040771484,31.738842010498047,67.09320068359375,17.925477981567383,68.66761779785156,38.88753128051758,33.897464752197266,62.38762664794922
2013-05-29,139.0651092529297,13.878962516784668,42.343963623046875,140.47421264648438,64.7074966430664,60.236488342285156,28.43938636779785,60.18598175048828,41.86448287963867,48.351016998291016,66.41444396972656,19.2437686920166,54.872440338134766,62.31819152832031,32.70691680908203,38.84178924560547,29.347009658813477,83.99955749511719,66.36774444580078,76.7600326538086,85.72997283935547,85.96013641357422,18.79969596862793,30.88103485107422,67.45600128173828,18.09805679321289,67.13139343261719,38.77653884887695,33.36358642578125,62.185001373291016
2013-05-30,140.02821350097656,14.08576774597168,43.079776763916016,141.7506866455078,64.66678619384766,58.772850036621094,28.29882049560547,60.33091354370117,42.54365539550781,48.77798843383789,66.35303497314453,19.22334861755371,56.007137298583984,61.82770919799805,32.38359832763672,38.426239013671875,29.473217010498047,85.22870635986328,66.63904571533203,75.81495666503906,85.47037506103516,86.18446350097656,18.753219604492188,30.411102294921875,68.17354583740234,18.285648345947266,67.39787292480469,38.62118148803711,33.50594711303711,62.19178009033203
2013-05-31,139.1319580078125,14.02806568145752,42.2819938659668,139.79283142089844,64.03182983398438,57.345577239990234,27.95874786376953,58.55354309082031,41.86448287963867,48.23917770385742,65.8846206665039,18.52927589416504,54.248802185058594,61.18186950683594,31.987709045410156,37.446170806884766,29.36384391784668,83.9402084350586,66.2626953125,75.42446899414062,83.85810852050781,85.29488372802734,18.807445526123047,29.829282760620117,67.49632263183594,18.09805679321289,65.97921752929688,38.243831634521484,33.24257278442383,61.097740173339844
2013-06-03,139.75401306152344,14.058941841125488,42.20454788208008,141.06930541992188,64.37371063232422,58.000118255615234,28.579946517944336,59.24007797241211,42.346248626708984,48.406917572021484,66.13800811767578,18.883115768432617,54.39604949951172,61.87674331665039,32.10646057128906,38.0263786315918,29.944385528564453,85.39825439453125,66.92789459228516,76.51011657714844,84.7735366821289,85.55790710449219,19.551063537597656,30.44094467163086,67.5285873413086,18.29314422607422,66.39462280273438,38.11066436767578,34.488285064697266,61.76629638671875
2013-06-04,137.90797424316406,14.014961242675781,41.85599899291992,139.4478302001953,62.68850326538086,58.5001220703125,28.466588973999023,59.01887893676758,42.34858322143555,47.92401885986328,65.97677612304688,18.82187271118164,54.01493835449219,62.081119537353516,32.22523880004883,37.65787124633789,29.439563751220703,84.44036102294922,66.56906127929688,76.83030700683594,84.00157928466797,85.1015396118164,19.644018173217773,30.895952224731445,67.57694244384766,18.27813720703125,65.91654205322266,38.421417236328125,35.19300079345703,61.313838958740234
2013-06-05,135.60049438476562,13.883955001831055,41.07372283935547,136.53265380859375,61.43688201904297,57.3819465637207,27.999553680419922,58.4772834777832,41.64826583862305,47.27845764160156,64.8249282836914,18.699386596679688,53.48655319213867,61.517059326171875,31.868938446044922,38.12831115722656,29.262876510620117,83.49092102050781,65.43126678466797,75.30734252929688,83.0519790649414,83.99541473388672,19.132780075073242,30.321596145629883,66.30310821533203,18.248123168945312,65.58734893798828,37.35599136352539,34.6876106262207,60.54396057128906
2013-06-06,136.30946350097656,13.676526069641113,41.437767028808594,137.72283935546875,63.20389938354492,57.40013122558594,28.185462951660156,58.59932327270508,42.14883804321289,47.14630126953125,64.50241088867188,19.128089904785156,53.63380432128906,61.82770919799805,32.970821380615234,37.82252502441406,29.414323806762695,84.5675048828125,66.72657012939453,75.5103759765625,82.38248443603516,84.05731201171875,19.09404754638672,30.4260196685791,66.30310821533203,18.420703887939453,66.19869995117188,37.61124038696289,34.59505081176758,60.93564987182617
2013-06-07,138.0149688720703,13.781022071838379,42.034156799316406,143.18235778808594,64.41465759277344,58.954673767089844,28.452991485595703,59.308753967285156,42.28749465942383,48.03585433959961,65.00154876708984,19.23015785217285,54.19681930541992,62.39994812011719,33.14897918701172,38.74770736694336,30.011680603027344,86.88175964355469,68.30197143554688,76.76002502441406,83.14080047607422,85.94467163085938,19.047569274902344,30.888490676879883,67.68206024169922,18.375682830810547,66.5513916015625,38.12175750732422,34.303199768066406,61.759544372558594
2013-06-10,137.1254119873047,13.68994140625,42.10385513305664,144.45889282226562,63.5883903503418,58.02740478515625,28.584484100341797,59.55284881591797,42.84916687011719,47.852867126464844,64.3488540649414,19.305007934570312,55.15827941894531,61.92580795288086,33.3403205871582,38.92803955078125,29.843412399291992,86.66983032226562,68.51202392578125,77.736328125,83.81713104248047,85.71261596679688,19.372905731201172,30.716938018798828,67.56851959228516,18.27813720703125,66.73165893554688,38.09956359863281,34.49539566040039,61.536685943603516
2013-06-11,136.42987060546875,13.649700164794922,41.43001174926758,140.85369873046875,63.490230560302734,58.000118255615234,28.180925369262695,59.59098815917969,42.22168731689453,47.61903762817383,64.13381958007812,19.339031219482422,55.37480926513672,61.517059326171875,33.10938262939453,38.84178924560547,29.3133602142334,86.25446319580078,66.97164154052734,76.72098541259766,82.96997833251953,85.25626373291016,19.140520095825195,30.4260196685791,66.57890319824219,18.060544967651367,66.37896728515625,37.73332595825195,33.85475158691406,61.09098434448242
2013-06-12,134.57049560546875,13.48095703125,41.189903259277344,139.6031036376953,62.50035095214844,57.26375961303711,27.845388412475586,59.1943359375,42.101844787597656,47.1107292175293,63.89580535888672,19.34583854675293,55.28819274902344,61.18186950683594,32.924644470214844,38.684974670410156,29.447973251342773,85.51692199707031,65.396240234375,76.72879028320312,81.95893859863281,84.33577728271484,18.946868896484375,30.335899353027344,66.06787109375,18.000518798828125,65.63435363769531,37.50027084350586,33.63408279418945,60.60471725463867
2013-06-13,136.28941345214844,13.598546981811523,41.95669937133789,143.01856994628906,62.606689453125,58.454673767089844,28.00408363342285,59.827449798583984,42.830352783203125,47.92911148071289,65.37781524658203,19.78814125061035,55.81019973754883,61.31269454956055,33.412899017333984,39.257328033447266,29.212387084960938,86.6020278930664,65.82510375976562,77.22864532470703,83.11346435546875,86.01427459716797,19.357410430908203,30.350914001464844,67.16293334960938,18.27063751220703,66.5513916015625,38.454689025878906,34.4099235534668,61.67852020263672
2013-06-14,135.2393341064453,13.414200782775879,41.151180267333984,140.51731872558594,62.65578079223633,58.000118255615234,28.06303596496582,59.5223274230957,42.52014923095703,47.79186248779297,64.40258026123047,19.79494857788086,55.50571060180664,61.20641326904297,33.69662094116211,39.34358596801758,28.943145751953125,86.32225036621094,63.8646125793457,76.86936950683594,82.17073059082031,85.88279724121094,19.30318832397461,30.298343658447266,66.63568115234375,18.075546264648438,66.5513916015625,37.744422912597656,34.44583511352539,61.171993255615234
2013-06-17,135.8011474609375,13.47502326965332,41.70884323120117,141.543701171875,62.28765869140625,58.62739944458008,28.085702896118164,60.23174285888672,42.853858947753906,48.27984619140625,64.44099426269531,19.842578887939453,56.001609802246094,61.27183151245117,33.4590950012207,39.500404357910156,29.447973251342773,87.33951568603516,64.62605285644531,77.11930847167969,82.81287384033203,86.56348419189453,19.442617416381836,30.553699493408203,67.51173400878906,18.533254623413086,67.11572265625,37.88869857788086,34.33808135986328,61.80008316040039
2013-06-18,137.02511596679688,13.467850685119629,41.91022872924805,141.57821655273438,63.146636962890625,59.35466766357422,28.180925369262695,60.29276657104492,43.24398422241211,48.8847541809082,64.92476654052734,20.005897521972656,57.141292572021484,61.90946960449219,34.01333236694336,39.90810012817383,29.431148529052734,88.22962951660156,65.6238021850586,77.90816497802734,83.01782989501953,87.3833999633789,19.72922134399414,30.741470336914062,68.20931243896484,18.623294830322266,67.6878662109375,38.421417236328125,34.30217361450195,62.08373260498047
2013-06-19,135.06539916992188,13.194297790527344,41.47649002075195,139.34434509277344,62.115875244140625,58.48194122314453,27.999553680419922,59.20193099975586,42.919673919677734,47.87320327758789,64.69438171386719,19.80175018310547,56.77591323852539,60.87123489379883,33.02360534667969,39.38277816772461,29.10301399230957,86.67829895019531,64.96739959716797,77.1739730834961,82.32099914550781,86.30047607421875,19.365156173706055,30.350914001464844,66.74114990234375,18.518247604370117,66.5121841430664,37.84431076049805,34.18003845214844,61.45566177368164
2013-06-20,131.99546813964844,13.002152442932129,40.64772415161133,134.04002380371094,60.430660247802734,56.345577239990234,27.559720993041992,57.40169906616211,41.9396858215332,46.94297790527344,63.888092041015625,19.488733291625977,55.50571060180664,59.70220184326172,32.30441665649414,37.90093994140625,28.177507400512695,84.46580505371094,63.82085418701172,75.59630584716797,80.57894134521484,84.14241790771484,18.73773193359375,29.389543533325195,64.71326446533203,18.338165283203125,64.75653839111328,36.834388732910156,33.26770782470703,60.13875198364258
2013-06-21,130.73135375976562,12.897970199584961,40.24497985839844,133.03952026367188,60.38973617553711,57.02739334106445,27.464500427246094,59.06463623046875,42.1840934753418,46.8565673828125,63.826683044433594,19.366254806518555,55.59270477294922,60.09459686279297,32.67391586303711,38.1910285949707,27.99240493774414,84.75401306152344,64.16220092773438,75.93995666503906,81.24842071533203,84.7689208984375,18.745473861694336,29.86271858215332,64.13735961914062,18.368175506591797,65.21112060546875,36.212894439697266,33.76338195800781,60.42914962768555
2013-06-24,129.44715881347656,12.55610179901123,39.439449310302734,130.0466766357422,60.136165618896484,56.763755798339844,27.183374404907227,58.416236877441406,41.89503860473633,46.505821228027344,62.59806442260742,18.855897903442383,56.24519729614258,60.6586799621582,32.40998840332031,37.67355728149414,28.37101936340332,82.94837188720703,63.02439880371094,75.98680877685547,79.80695343017578,83.15229034423828,18.265216827392578,29.689970016479492,63.147769927978516,18.05303955078125,66.31626892089844,35.90214920043945,33.339542388916016,59.75380325317383
2013-06-25,130.41029357910156,12.55891227722168,40.337913513183594,132.01315307617188,60.65154266357422,56.88194274902344,27.38288688659668,58.50016784667969,42.412052154541016,46.653236389160156,63.220054626464844,19.04643440246582,55.444801330566406,60.79765319824219,33.28093719482422,35.454708099365234,28.32894515991211,83.64350128173828,64.09219360351562,76.16645050048828,80.23735046386719,83.72467041015625,18.49759864807129,29.832672119140625,63.618228912353516,18.015525817871094,66.8962631225586,36.06861877441406,33.21023941040039,60.17926788330078
2013-06-26,130.33004760742188,12.41667366027832,40.66322326660156,130.80567932128906,61.903175354003906,57.46376037597656,28.044893264770508,59.04176330566406,42.92437744140625,47.263206481933594,63.04344177246094,19.12128257751465,56.35830307006836,61.32086944580078,33.42609786987305,35.2900390625,28.901081085205078,85.40673828125,64.67854309082031,77.19740295410156,80.71554565429688,84.83855438232422,18.598299026489258,30.290822982788086,64.72136688232422,18.300649642944336,68.1816635131836,36.09104537963867,33.54069900512695,60.64523696899414
2013-06-27,130.85842895507812,12.282858848571777,41.16667938232422,132.40127563476562,62.39400863647461,57.927398681640625,28.258018493652344,59.24773025512695,43.302738189697266,47.53261947631836,63.70381164550781,19.17572021484375,57.49799346923828,61.52522659301758,33.65043640136719,35.20380401611328,29.128257751464844,87.4412612915039,65.74634552001953,77.83004760742188,81.09814453125,85.27171325683594,18.62928009033203,30.238256454467773,65.1675033569336,18.480728149414062,67.96223449707031,36.2591667175293,33.96453094482422,60.80731964111328
2013-06-28,127.82184600830078,12.368640899658203,40.88783645629883,130.45205688476562,63.375709533691406,57.40921401977539,28.874685287475586,58.72901153564453,42.947872161865234,47.242889404296875,63.34292221069336,19.06004524230957,56.96730422973633,60.89574432373047,33.2149543762207,34.65497589111328,29.060949325561523,86.83937072753906,65.43126678466797,77.32238006591797,80.84537506103516,84.58329772949219,18.768707275390625,30.12559700012207,64.82682800292969,18.26313591003418,67.29598999023438,36.05741500854492,33.3682861328125,61.016685485839844
2013-07-01,127.93561553955078,12.764467239379883,40.65547180175781,130.88330078125,62.88483810424805,58.11830520629883,28.262548446655273,59.51472473144531,43.52834701538086,48.1578483581543,63.51951217651367,18.90353012084961,57.0977897644043,60.977481842041016,33.22815704345703,34.764739990234375,28.909496307373047,87.51753997802734,66.20146942138672,77.96282196044922,81.35090637207031,84.55235290527344,18.505346298217773,30.388460159301758,65.79207611083984,18.391586303710938,67.89949798583984,36.42729568481445,33.27488327026367,60.98291778564453
2013-07-02,128.08273315429688,13.053619384765625,41.19380187988281,130.16738891601562,63.24479675292969,57.509212493896484,28.394041061401367,59.83507537841797,43.533050537109375,47.68003845214844,63.33523941040039,18.849088668823242,56.78458786010742,61.075584411621094,33.40631103515625,34.85882568359375,28.55612564086914,86.01708984375,65.50792694091797,78.04874420166016,81.39874267578125,84.1037368774414,18.37366485595703,30.32085609436035,64.7457046508789,18.376474380493164,67.85247039794922,36.36004638671875,33.440128326416016,61.21251678466797
2013-07-03,129.25320434570312,13.12567138671875,41.170387268066406,129.7448272705078,63.5883903503418,57.827396392822266,28.502870559692383,59.93424606323242,43.95606231689453,48.15277099609375,62.851463317871094,18.81507110595703,57.01949691772461,61.116477966308594,33.65703201293945,34.59224319458008,28.61501693725586,87.22084045410156,65.47283172607422,78.37676239013672,81.35090637207031,84.66062927246094,18.404640197753906,30.411006927490234,65.2161865234375,18.580486297607422,68.0170669555664,36.34883499145508,33.440128326416016,61.24631118774414
2013-07-05,130.3769073486328,13.020244598388672,42.12221908569336,132.16845703125,64.04651641845703,58.01830291748047,28.856538772583008,59.758811950683594,44.837337493896484,49.067726135253906,63.07414245605469,19.032819747924805,57.567588806152344,61.48432159423828,33.848388671875,34.69416809082031,28.78329086303711,88.33135223388672,66.99153900146484,77.99406433105469,82.32782745361328,86.27726745605469,18.637027740478516,30.43353271484375,65.97866821289062,18.565378189086914,68.87142944335938,36.6402473449707,33.87831497192383,61.840572357177734
2013-07-08,130.41029357910156,12.946314811706543,42.6761589050293,132.66000366210938,64.80730438232422,58.8274040222168,28.892822265625,60.07916259765625,44.205162048339844,49.29648208618164,63.888092041015625,19.141695022583008,58.77690124511719,62.71060562133789,34.104976654052734,35.54094314575195,28.884258270263672,88.47544860839844,67.63243103027344,78.00967407226562,82.82654571533203,86.73365020751953,17.963123321533203,30.44854736328125,66.31935119628906,18.6107120513916,69.43574523925781,37.08858871459961,34.05792236328125,62.2998161315918
2013-07-09,127.94893646240234,13.174019813537598,42.824398040771484,135.35964965820312,65.19996643066406,59.036502838134766,28.988033294677734,60.697044372558594,43.993648529052734,49.82512664794922,65.52371978759766,19.291399002075195,59.13357925415039,62.97220230102539,33.96501541137695,36.4190788269043,28.901081085205078,88.7382583618164,68.13279724121094,78.09559631347656,84.21334838867188,87.67733764648438,17.924388885498047,30.666366577148438,66.55457305908203,19.011194229125977,69.66303253173828,38.13096618652344,34.20877456665039,63.035945892333984
